id,name,tedad_kh_100,tedad_fo_100,tedad_kh_200,tedad_fo_200,tedad_kh_500,tedad_fo_500,akharin_gh,darsad_akarin,darsad_payani,vaziat,signal_tedad,signal_big_m,rsi,buy_power,vorod_pol,hajm_mashkok,hajm_emroz,hajm_diroz,hajm_2roz_ghabl,hajm_3roz_ghabl,miangin_mah,code_gr,pool_gr,group_name,vaziat2,gh_s,darsad_ta_s,taharok,kharid_hoshdar,forosh_hoshdar,tedad_kharidar,seraneh_kharid,kol_kharid,tedad_foroshamdeh,seraneh_forosh,kol_forosh,barayand_saraneh,barayand_kol,emtiaz_sahm,date_now,time,total_kh_big,total_fo_big,total_kh_big1,total_fo_big1,net_big_trades,buy_sell_ratio_100,buy_sell_ratio_200,buy_sell_ratio_500,kh_concentration,fo_concentration,volume_signal,money_flow_signal,rsi_signal,total_signal_score,signal_category
47756003257788498,حگهر,7,1,1,1,0,0,3032,2.99,2.99,صف خرید,0,0,58,2.47,1079, حجم کم,66 %,56 % ,113 % ,51 % ,15084908,60,116556,حمل ونقل، انبارداري و ارتباطات,خرید  ضعیف,0,0,تحرک_مثبت,1,2,7,161,1128,1,315,315,-154,813,7.5,1405-06-04,12:08:15,7,1,1,1,6,3.5,0.5,0.0,1.0,1.0,3,3,-1,2.0,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
69472361926040823,ويسا,1,1,1,0,0,0,4040,2.8,2.54,صف خرید,0,0,65,2.3,-70,حجم متوسط1.67برابر,167 %,49 % ,300 % ,151 % ,1320466,56,223642,سرمايه گذاريها,خرید  متوسط,0,0,تحرک_مثبت,1,1,1,328,328,1,177,177,151,151,8.0,1405-06-04,11:46:17,1,1,1,0,0,0.5,1.0,0.0,1.0,0.5,0,0,-1,-0.1,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
7385624172574740,ورنا,90,104,48,49,12,6,6700,1.52,2.12,مثبت,0,0,76,1.15,-10459,حجم متوسط1.27برابر,127 %,208 % ,223 % ,267 % ,115343962,34,214831,خودرو و ساخت قطعات,فروش  متوسط,0,0,تحرک_منفی,0,4,234,253,59433,273,188,51400,65,8033,-1.5,1405-06-04,12:30:52,90,104,48,49,-14,0.8571428571428571,0.96,1.7142857142857142,2.1758241758241756,1.7428571428571429,0,0,-3,-0.5000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
57309221039930244,وصنعت,9,6,5,3,3,3,2635,2.97,2.85,صف خرید,0,0,76,3.06,716,حجم متوسط1.19برابر,119 %,89 % ,15 % ,34 % ,27903961,56,223642,سرمايه گذاريها,فروش  متوسط rsi,0,0,تحرک_مثبت,0,3,22,284,6257,15,393,5905,-109,352,2.0,1405-06-04,11:43:04,9,6,5,3,3,1.2857142857142858,1.25,0.75,2.9,3.4285714285714284,2,2,-3,0.8999999999999998,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
66450490505950110,ددام,4,0,4,0,0,0,9710,2.97,2.97,صف خرید,0,0,85,38.36,6112, حجم کم,55 %,87 % ,62 % ,279 % ,12683833,43,-98707,مواد و محصولات دارويي,فروش  قوی rsi,0,0,تحرک_مثبت,0,0,25,252,6319,0,0,0,252,6319,1.0,1405-06-04,11:54:09,4,0,4,0,4,4.0,4.0,0.0,1.6,0.0,2,3,-3,1.2,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
61310599391543522,سباقر,19,25,12,16,0,7,316700,2.99,2.99,صف خرید,0,0,92,0.5,14877, حجم کم,63 %,25 % ,146 % ,131 % ,2643203,53,-4902,سيمان، آهك و گچ,فروش  متوسط,0,0,تحرک_مثبت,0,4,64,184,11834,37,624,23103,-440,-11269,-2.0,1405-06-04,12:11:49,19,25,12,16,-6,0.7307692307692307,0.7058823529411765,0.0,1.55,2.923076923076923,0,3,-3,0.2999999999999998,ﯽﺜﻨﺧ
35445515321658835,فماك,10,13,4,4,0,0,24930,2.97,2.02,صف خرید,0,0,90,1.08,-1136,حجم متوسط0.93برابر,93 %,297 % ,92 % ,139 % ,2893860,27,512358,فلزات اساسي,فروش  ضعیف,0,0,تحرک_مثبت,0,4,14,206,2894,18,152,2737,54,157,1.5,1405-06-04,12:30:29,10,13,4,4,-3,0.7142857142857143,0.8,0.0,1.2727272727272727,1.2142857142857142,0,0,-3,-0.5000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
38437201078089290,كرماشا,43,21,21,7,3,1,24980,2.97,2.89,صف خرید,0,1,64,2.28,15290, حجم کم,89 %,84 % ,43 % ,61 % ,15491034,44,416438,محصولات شيميايي,خرید  قوی,0,0,تحرک_مثبت,4,0,102,231,23647,37,191,7090,40,16557,11.0,1405-06-04,12:27:47,43,21,21,7,22,1.9545454545454546,2.625,1.5,1.7954545454545454,1.5,3,3,-1,2.0,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
6110133418282108,پارس,51,35,11,12,0,3,2344,2.94,2.68,مثبت,0,0,62,1.13,9158, حجم کم,69 %,101 % ,131 % ,192 % ,217057023,44,416438,محصولات شيميايي,خرید  ضعیف,0,0,تحرک_مثبت,1,2,132,144,19132,63,187,11790,-43,7342,5.5,1405-06-04,12:30:52,51,35,11,12,16,1.4166666666666667,0.8461538461538461,0.0,1.1923076923076923,1.7222222222222223,3,3,-1,2.0,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
11326461864120062,كربن,1,0,1,0,0,0,9650,2.99,2.99,صف خرید,0,0,90,448.79,1172, حجم کم,6 %,6 % ,67 % ,125 % ,23389370,10,14941,استخراج زغال سنگ,فروش  قوی rsi,0,0,تحرک_مثبت,0,0,5,237,1189,0,0,0,237,1189,1.0,1405-06-04,9:14:20,1,0,1,0,1,1.0,1.0,0.0,1.0,0.0,1,3,-3,0.7999999999999997,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
40808043719554948,فولاژ,10,0,4,0,0,0,5770,2.85,2.85,صف خرید,0,0,88,16.94,7963, حجم کم,65 %,45 % ,43 % ,78 % ,26516895,27,512358,فلزات اساسي,فروش  قوی rsi,0,0,تحرک_مثبت,0,1,43,198,8527,0,0,0,198,8527,1.0,1405-06-04,12:01:19,10,0,4,0,10,10.0,4.0,0.0,1.2727272727272727,0.0,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
27148572013604038,وفتخار,6,5,2,1,0,0,1662,2.97,2.42,صف خرید,0,0,67,1.6,332, حجم کم,71 %,54 % ,64 % ,414 % ,20508120,56,223642,سرمايه گذاريها,خرید  متوسط,0,0,تحرک_مثبت,1,2,6,212,1275,5,177,887,35,388,8.0,1405-06-04,12:16:45,6,5,2,1,1,1.0,1.0,0.0,1.1428571428571428,1.0,1,1,-1,0.6,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
48517714910707769,بپويا,9,2,1,2,0,0,5790,1.22,1.92,مثبت,0,0,59,4.48,49,حجم متوسط0.94برابر,94 %,157 % ,88 % ,98 % ,13779770,31,32044,ماشين آلات و دستگاه‌هاي برقي,خرید  ضعیف,0,0,تحرک_منفی,3,0,26,138,3599,8,285,2285,-147,1314,6.5,1405-06-04,12:30:52,9,2,1,2,7,3.0,0.3333333333333333,0.0,1.0,1.3333333333333333,3,1,-1,1.4000000000000004,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
28845264556937486,شپلي,4,0,2,0,0,0,6410,2.89,2.89,صف خرید,0,0,75,6.99,641, حجم کم,4 %,20 % ,25 % ,116 % ,70815065,44,416438,محصولات شيميايي,فروش  متوسط rsi,0,0,تحرک_مثبت,1,0,6,207,1244,0,0,0,207,1244,2.0,1405-06-04,10:12:15,4,0,2,0,4,4.0,2.0,0.0,1.2,0.0,2,2,-3,0.8999999999999998,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
49399017998386087,فبيرا,7,6,4,2,1,1,2633,2.97,2.97,صف خرید,0,0,96,4.4,746,حجم متوسط1.45برابر,145 %,10 % ,37 % ,15 % ,7631312,28,4088,ساخت محصولات فلزي,فروش  قوی rsi,0,0,تحرک_مثبت,0,0,10,266,2669,10,183,1831,83,838,1.0,1405-06-04,12:08:12,7,6,4,2,1,1.0,1.3333333333333333,0.5,2.0,1.8571428571428572,1,2,-3,0.4999999999999999,ﯽﺜﻨﺧ
28328083629154916,سجام,10,2,7,2,1,0,8400,2.94,2.94,صف خرید,0,0,58,7.3,1115, حجم کم,13 %,53 % ,39 % ,77 % ,45253219,53,-4902,سيمان، آهك و گچ,خرید  متوسط,0,0,تحرک_مثبت,2,2,21,233,4913,2,286,573,-53,4340,8.0,1405-06-04,12:05:41,10,2,7,2,8,3.3333333333333335,2.3333333333333335,1.0,2.0,1.3333333333333333,3,3,-1,2.0,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
20560887114747719,كسرام,8,12,6,5,3,1,12380,3.0,2.75,صف خرید,0,0,62,5.62,384, حجم کم,84 %,136 % ,125 % ,87 % ,5731660,54,58599,ساير محصولات كاني غيرفلزي,خرید  متوسط,0,0,تحرک_مثبت,1,3,10,539,5396,15,236,3542,303,1854,8.0,1405-06-04,12:22:41,8,12,6,5,-4,0.6153846153846154,1.0,1.5,3.2222222222222223,1.6923076923076923,0,1,-1,0.19999999999999998,ﯽﺜﻨﺧ
58741071099161284,فرابورس,22,6,14,3,4,1,7090,2.9,2.9,صف خرید,0,4,67,6.21,60775,حجم متوسط1.25برابر,125 %,39 % ,125 % ,180 % ,87441715,67,104413,فعاليتهاي كمكي به نهادهاي مالي واسط,خرید  قوی,0,0,تحرک_مثبت,3,0,307,213,65681,18,199,3598,14,62083,11.0,1405-06-04,12:14:09,22,6,14,3,16,3.142857142857143,3.5,2.0,2.4347826086956523,2.0,3,3,-1,2.0,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
3493306453706327,شوينده,19,12,6,7,1,0,40000,0.08,0.68,مثبت,0,0,63,1.09,2598, حجم کم,57 %,35 % ,33 % ,72 % ,3557988,44,416438,محصولات شيميايي,خرید  متوسط,0,0,تحرک_منفی,1,1,23,192,4437,12,226,2723,-34,1714,2.0,1405-06-04,12:29:48,19,12,6,7,7,1.4615384615384615,0.75,1.0,1.5,1.4615384615384615,3,3,-1,2.0,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
23936607891892333,چافست,18,36,11,24,2,7,23340,-0.98,-2.16,منفی,0,0,75,0.33,-17096,حجم زیاد2.29برابر,229 %,114 % ,140 % ,225 % ,5388462,22,-16754,انتشار، چاپ و تکثير,فروش  قوی,0,0,تحرک_مثبت,0,4,27,233,6298,91,271,24686,-38,-18388,-6.0,1405-06-04,12:30:52,18,36,11,24,-18,0.4864864864864865,0.44,0.25,2.0526315789473686,2.5675675675675675,0,0,-3,-0.6000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
8725363201030474,فگستر,6,7,5,2,2,0,8680,2.97,2.85,صف خرید,0,0,84,3.99,42, حجم کم,24 %,87 % ,91 % ,125 % ,49360957,27,512358,فلزات اساسي,فروش  ضعیف,0,0,تحرک_مثبت,0,3,14,371,5200,22,172,3797,199,1403,2.5,1405-06-04,11:34:58,6,7,5,2,-1,0.75,1.6666666666666667,2.0,3.0,1.125,0,1,-3,-0.2000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
69540585676934415,ددانا,83,94,37,42,3,9,22080,-2.21,-2.52,منفی,0,0,82,0.66,-18597,حجم زیاد3.01برابر,301 %,117 % ,301 % ,269 % ,32203417,43,-98707,مواد و محصولات دارويي,فروش  قوی,0,0,تحرک_مثبت,0,4,355,183,65037,487,279,136164,-96,-71127,-6.0,1405-06-04,12:30:56,83,94,37,42,-11,0.8736842105263158,0.8604651162790697,0.3,1.6071428571428572,1.9052631578947368,0,0,-3,-0.6000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
56324206651661881,فنورد,8,3,5,2,2,2,10830,2.95,2.95,صف خرید,0,0,90,2.99,6715, حجم کم,43 %,32 % ,49 % ,73 % ,22266263,27,512358,فلزات اساسي,فروش  قوی rsi,0,0,تحرک_مثبت,0,0,39,250,9779,4,724,2899,-474,6880,1.0,1405-06-04,11:39:13,8,3,5,2,5,2.0,1.6666666666666667,0.6666666666666666,2.5555555555555554,3.75,2,3,-3,1.2,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
53113471126689455,چكارن,11,5,6,0,1,0,4870,2.96,2.54,صف خرید,0,0,82,2.98,0,حجم متوسط1.16برابر,116 %,231 % ,94 % ,107 % ,6685479,21,29491,محصولات كاغذي,فروش  قوی rsi,0,0,تحرک_مثبت,0,3,12,229,2756,5,129,649,100,2107,1.0,1405-06-04,12:13:01,11,5,6,0,6,1.8333333333333333,6.0,1.0,1.8333333333333333,0.8333333333333334,3,0,-3,0.7000000000000001,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
25010489461183396,فطلوع,12,1,4,1,0,0,4130,2.99,2.99,صف خرید,0,0,82,6.4,8599,حجم متوسط1.25برابر,125 %,68 % ,177 % ,59 % ,19520113,27,512358,فلزات اساسي,فروش  قوی rsi,0,0,تحرک_مثبت,0,1,39,176,6875,1,496,496,-320,6379,1.0,1405-06-04,10:22:56,12,1,4,1,11,6.0,2.0,0.0,1.2307692307692308,1.0,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
16369313804633525,حپترو,3,1,1,0,0,0,16980,2.66,1.69,مثبت,0,0,71,1.07,-403, حجم کم,50 %,151 % ,83 % ,160 % ,1579518,60,116556,حمل ونقل، انبارداري و ارتباطات,فروش  متوسط rsi,0,0,تحرک_مثبت,0,2,3,166,500,1,129,129,37,371,0.0,1405-06-04,12:17:05,3,1,1,0,2,1.5,1.0,0.0,1.0,0.5,1,0,-3,-0.10000000000000006,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
10654052153538617,كابگن,0,0,0,0,0,0,84200,3.0,3.0,صف خرید,0,0,89,6.0,0, حجم کم,5 %,5 % ,12 % ,13 % ,137572,54,58599,ساير محصولات كاني غيرفلزي,فروش  قوی rsi,0,0,تحرک_مثبت,0,0,0,0,0,0,0,0,0,0,0.0,1405-06-04,8:48:17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-3,-0.5000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
3955332316338258,وطوبي,0,0,0,0,0,0,4640,1.53,1.09,مثبت,0,0,75,1.17,-118, حجم کم,25 %,16 % ,64 % ,170 % ,2973820,56,223642,سرمايه گذاريها,فروش  متوسط rsi,0,0,تحرک_مثبت,0,2,0,0,0,0,0,0,0,0,0.0,1405-06-04,8:48:17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-3,-0.5000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
52220424531578944,سغرب,22,13,9,5,1,0,8600,2.99,2.51,صف خرید,0,1,65,1.24,5415,حجم متوسط1.77برابر,177 %,69 % ,151 % ,55 % ,8939322,53,-4902,سيمان، آهك و گچ,خرید  قوی,0,0,تحرک_مثبت,3,0,35,179,6275,19,191,3634,-12,2641,11.0,1405-06-04,12:24:10,22,13,9,5,9,1.5714285714285714,1.5,1.0,1.565217391304348,1.2857142857142858,3,3,-1,2.0,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
33938004134399485,صبا,22,28,5,17,0,2,7090,2.9,2.76,صف خرید,0,0,70,1.21,136, حجم کم,55 %,47 % ,145 % ,108 % ,129110714,56,223642,سرمايه گذاريها,فروش  ضعیف,0,0,تحرک_مثبت,1,3,82,159,13088,61,257,15680,-98,-2592,3.5,1405-06-04,12:20:52,22,28,5,17,-6,0.7586206896551724,0.2777777777777778,0.0,1.173913043478261,1.896551724137931,0,1,-1,0.19999999999999998,ﯽﺜﻨﺧ
63915926161403347,خشرق,16,17,8,6,2,3,2500,2.71,2.71,مثبت,0,0,73,0.76,0,حجم متوسط1.6برابر,160 %,126 % ,133 % ,242 % ,26883718,34,214831,خودرو و ساخت قطعات,فروش  متوسط,0,0,تحرک_مثبت,0,3,30,240,7225,24,302,7265,-62,-40,-5.0,1405-06-04,12:14:28,16,17,8,6,-1,0.8888888888888888,1.1428571428571428,0.5,2.0,2.111111111111111,0,0,-3,-0.6000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
21096748051392414,سغدير,10,27,3,14,0,2,21820,2.97,2.93,صف خرید,0,0,76,0.39,-3036, حجم کم,51 %,91 % ,92 % ,204 % ,11099076,53,-4902,سيمان، آهك و گچ,فروش  قوی,0,0,تحرک_مثبت,0,3,12,150,1808,32,260,8343,-110,-6535,-3.0,1405-06-04,12:19:03,10,27,3,14,-17,0.35714285714285715,0.2,0.0,1.1818181818181819,1.8214285714285714,0,0,-3,-0.6000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
40611478183231802,شدوص,40,23,13,10,4,1,7120,0.42,-0.71,مثبت,0,0,79,1.64,23965,حجم زیاد2.71برابر,271 %,261 % ,226 % ,68 % ,18729118,44,416438,محصولات شيميايي,فروش  متوسط rsi,0,0,تحرک_مثبت,0,2,144,180,26031,30,214,6422,-34,19609,1.0,1405-06-04,12:30:51,40,23,13,10,17,1.6666666666666667,1.1818181818181819,2.0,1.7804878048780488,1.5833333333333333,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
15949743338644220,ساروم,24,50,10,23,1,1,201500,2.96,2.81,صف خرید,0,0,57,0.8,-5474, حجم کم,68 %,97 % ,68 % ,166 % ,2096414,53,-4902,سيمان، آهك و گچ,فروش  ضعیف,0,0,تحرک_مثبت,0,3,37,180,6684,73,181,13254,-1,-6570,2.5,1405-06-04,12:21:36,24,50,10,23,-26,0.47058823529411764,0.4166666666666667,0.5,1.56,1.5294117647058822,0,0,-1,-0.2,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
46167643644457680,شگلح,5,24,1,13,0,6,1413,2.99,2.99,صف خرید,0,0,13,0.47,-9724,حجم زیاد2.77برابر,277 %,159 % ,42 % ,99 % ,47724718,44,416438,محصولات شيميايي,فروش  ضعیف,0,0,تحرک_مثبت,0,4,5,145,726,32,414,13251,-269,-12525,1.5,1405-06-04,12:27:06,5,24,1,13,-19,0.2,0.07142857142857142,0.0,1.0,2.68,0,0,3,0.6000000000000001,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
60451823714332895,دالبر,56,92,29,43,6,10,15350,2.95,2.75,صف خرید,0,0,84,0.71,-16161, حجم کم,79 %,236 % ,207 % ,306 % ,82615053,43,-98707,مواد و محصولات دارويي,فروش  قوی,0,0,تحرک_مثبت,0,4,175,212,37203,317,199,63332,13,-26129,-3.0,1405-06-04,12:22:40,56,92,29,43,-36,0.6021505376344086,0.6590909090909091,0.5454545454545454,2.017543859649123,1.989247311827957,0,0,-3,-0.6000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
36671655475498480,قشرين,6,4,1,2,0,0,3050,2.35,2.35,مثبت,0,0,48,1.03,-470,حجم متوسط1.02برابر,102 %,99 % ,330 % ,177 % ,10295272,38,15187,قند و شكر,خرید  ضعیف,0,0,تحرک_مثبت,0,2,7,146,1026,4,190,761,-44,265,5.5,1405-06-04,12:20:52,6,4,1,2,2,1.2,0.3333333333333333,0.0,1.0,1.2,1,0,0,0.5,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
37284308569715577,فسبزوار,84,64,29,30,5,9,69710,-1.09,-0.03,منفی,0,0,57,1.11,9626,حجم متوسط1.14برابر,114 %,56 % ,64 % ,101 % ,11760920,27,512358,فلزات اساسي,خرید  ضعیف,0,0,تحرک_منفی,0,3,227,170,38776,163,235,38432,-65,344,1.5,1405-06-04,12:29:40,84,64,29,30,20,1.2923076923076924,0.9354838709677419,0.5,1.6235294117647059,2.1384615384615384,3,3,-1,2.0,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
41122066907413786,چخزر,10,7,3,4,0,0,197500,2.97,2.97,صف خرید,0,0,84,9.33,1084, حجم کم,43 %,15 % ,17 % ,161 % ,849124,20,1786,محصولات چوبي,فروش  متوسط,0,0,تحرک_مثبت,0,2,23,159,3678,18,235,4230,-76,-552,0.0,1405-06-04,10:53:58,10,7,3,4,3,1.25,0.6,0.0,1.1818181818181819,1.375,2,3,-3,1.2,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
30829203706095076,ستران,8,18,3,8,0,1,12680,2.92,2.92,صف خرید,0,0,66,0.98,-7589, حجم کم,88 %,83 % ,56 % ,116 % ,17037378,53,-4902,سيمان، آهك و گچ,فروش  ضعیف,0,0,تحرک_مثبت,1,3,28,151,4239,52,200,10444,-49,-6205,3.5,1405-06-04,12:28:36,8,18,3,8,-10,0.42105263157894735,0.3333333333333333,0.0,1.2222222222222223,1.631578947368421,0,0,-1,-0.2,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
59486059679335017,وپترو,22,12,13,8,1,3,65110,2.99,2.99,صف خرید,0,0,90,1.74,16902,حجم متوسط1.07برابر,107 %,86 % ,367 % ,0 % ,5133754,44,416438,محصولات شيميايي,فروش  متوسط,0,0,تحرک_مثبت,0,2,118,247,29236,13,882,11471,-635,17765,2.0,1405-06-04,12:27:06,22,12,13,8,10,1.6923076923076923,1.4444444444444444,0.25,1.7391304347826086,2.6923076923076925,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
16567465928886309,درازي,1,0,1,0,0,0,33970,2.97,2.97,صف خرید,0,0,99,22.2,902, حجم کم,22 %,209 % ,22 % ,20 % ,1525063,43,-98707,مواد و محصولات دارويي,فروش  قوی rsi,0,0,تحرک_مثبت,0,1,4,235,943,0,0,0,235,943,1.0,1405-06-04,9:03:15,1,0,1,0,1,1.0,1.0,0.0,1.0,0.0,1,2,-3,0.4999999999999999,ﯽﺜﻨﺧ
17372162356531136,بتيس,9,3,4,1,0,0,3330,2.78,2.47,صف خرید,0,0,77,6.17,145, حجم کم,81 %,43 % ,44 % ,243 % ,13550243,66,66233,بيمه وصندوق بازنشستگي به جزتامين اجتماعي,فروش  متوسط rsi,0,0,تحرک_مثبت,0,2,10,185,1857,3,232,698,-47,1159,2.0,1405-06-04,11:53:04,9,3,4,1,6,2.25,2.0,0.0,1.3,1.0,3,1,-3,1.0000000000000002,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
67030488744129337,قپيرا,0,0,0,0,0,0,17050,2.96,2.66,صف خرید,0,0,60,0.62,-691, حجم کم,56 %,50 % ,40 % ,35 % ,1201498,38,15187,قند و شكر,خنثی,0,0,تحرک_مثبت,0,1,0,0,0,0,0,0,0,0,3.0,1405-06-04,8:48:19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-1,-0.2,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
63380098535169030,قنيشا,12,9,3,3,1,0,2981,2.97,2.94,صف خرید,0,0,71,1.68,3104,حجم متوسط1.5برابر,150 %,98 % ,129 % ,176 % ,16229228,38,15187,قند و شكر,فروش  متوسط rsi,0,0,تحرک_مثبت,1,1,13,199,2599,9,159,1437,40,1162,2.0,1405-06-04,12:29:40,12,9,3,3,3,1.2,0.75,1.0,1.5384615384615385,1.2,2,3,-3,1.2,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
44625249840480397,حآسا,6,7,3,3,0,1,4190,2.95,2.21,صف خرید,0,0,66,1.79,864,حجم متوسط1.56برابر,156 %,70 % ,103 % ,170 % ,7099381,60,116556,حمل ونقل، انبارداري و ارتباطات,فروش  ضعیف,0,0,تحرک_مثبت,1,2,13,186,2429,8,224,1794,-38,635,6.5,1405-06-04,12:24:06,6,7,3,3,-1,0.75,0.75,0.0,1.2857142857142858,1.875,0,2,-1,0.5,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
53999651992586159,ثپرديس,4,4,2,0,0,0,4090,2.76,2.76,صف خرید,0,0,74,6.23,491, حجم کم,22 %,34 % ,169 % ,95 % ,19462504,70,48213,انبوه سازي، املاك و مستغلات,فروش  متوسط rsi,0,0,تحرک_مثبت,1,1,4,211,847,4,123,492,88,355,2.0,1405-06-04,12:04:52,4,4,2,0,0,0.8,2.0,0.0,1.2,0.8,0,1,-3,-0.2000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
1301069819790264,تجلي,29,30,8,9,0,0,1782,2.59,1.96,مثبت,0,0,60,1.11,-5542,حجم متوسط1.45برابر,145 %,88 % ,86 % ,99 % ,69904329,13,243886,استخراج كانه هاي فلزي,فروش  ضعیف,0,0,تحرک_مثبت,0,3,39,192,7499,44,175,7713,17,-214,1.5,1405-06-04,12:30:33,29,30,8,9,-1,0.9354838709677419,0.8,0.0,1.2333333333333334,1.2580645161290323,0,0,-1,-0.1,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
4384288570322406,دلر,43,59,16,18,4,2,25870,0.43,-0.39,مثبت,0,0,64,0.92,-102, حجم کم,74 %,107 % ,52 % ,160 % ,26720054,43,-98707,مواد و محصولات دارويي,فروش  ضعیف,0,0,تحرک_مثبت,0,4,101,215,21757,124,172,21352,43,405,4.5,1405-06-04,12:30:51,43,59,16,18,-16,0.7166666666666667,0.8421052631578947,1.3333333333333333,1.7954545454545454,1.45,0,0,-1,-0.2,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
65321970913593427,سكرد,9,10,1,3,0,1,13570,1.34,1.64,مثبت,0,0,61,1.07,-1420, حجم کم,82 %,60 % ,152 % ,69 % ,5234018,53,-4902,سيمان، آهك و گچ,فروش  ضعیف,0,0,تحرک_منفی,2,1,9,152,1370,12,232,2793,-80,-1423,3.0,1405-06-04,12:29:41,9,10,1,3,-1,0.8181818181818182,0.25,0.0,1.0,1.6363636363636365,0,0,-1,-0.1,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
4528607775462304,سفانو,3,8,0,2,0,0,53240,3.0,2.28,صف خرید,0,0,58,0.45,-2339, حجم کم,48 %,187 % ,88 % ,92 % ,1889045,53,-4902,سيمان، آهك و گچ,فروش  ضعیف,0,0,تحرک_مثبت,0,4,3,166,499,18,145,2611,21,-2112,2.5,1405-06-04,12:10:50,3,8,0,2,-5,0.3333333333333333,0.0,0.0,0.75,1.1111111111111112,0,0,-1,-0.2,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
26543014712914772,ميهن,12,5,4,2,0,2,2320,2.97,2.97,صف خرید,0,0,65,1.82,6125,حجم متوسط1.23برابر,123 %,202 % ,83 % ,229 % ,49715723,66,66233,بيمه وصندوق بازنشستگي به جزتامين اجتماعي,خرید  متوسط,0,0,تحرک_مثبت,2,1,79,173,13667,5,1474,7371,-1301,6296,8.0,1405-06-04,11:26:23,12,5,4,2,7,2.0,1.3333333333333333,0.0,1.2307692307692308,2.8333333333333335,3,3,-1,2.0,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
